,End Reason,End Period,End Clock,End Spot,Offense Wins,Offense Losses,Offense Conference Rank,Defense Wins,Defense Losses,Defense Conference Rank,Offense Home Team
1048,1,2,669.0,6,10.0,3.0,10,12.0,1.0,10,0
1049,1,2,40.0,19,12.0,1.0,10,10.0,3.0,10,1
1050,1,3,198.0,25,12.0,1.0,10,10.0,3.0,10,1
1051,0,1,726.0,14,7.0,6.0,5,5.0,7.0,5,1
1052,0,2,495.0,11,7.0,6.0,5,5.0,7.0,5,1
1053,1,2,85.0,20,5.0,7.0,5,7.0,6.0,5,0
1054,1,3,693.0,17,5.0,7.0,5,7.0,6.0,5,0
1055,0,3,227.0,16,7.0,6.0,5,5.0,7.0,5,1
1056,1,4,723.0,12,7.0,6.0,5,5.0,7.0,5,1
1057,1,4,0.0,5,7.0,6.0,5,5.0,7.0,5,1
1058,1,5,0.0,11,7.0,6.0,5,5.0,7.0,5,1
1059,0,1,645.0,29,6.0,7.0,5,5.0,7.0,10,0
1060,1,1,173.0,8,6.0,7.0,5,5.0,7.0,10,0
1061,1,2,410.0,19,5.0,7.0,10,6.0,7.0,5,1
1062,1,3,757.0,17,5.0,7.0,10,6.0,7.0,5,1
1063,1,3,285.0,7,6.0,7.0,5,5.0,7.0,10,0
1064,1,3,91.0,8,6.0,7.0,5,5.0,7.0,10,0
1065,0,4,399.0,14,5.0,7.0,10,6.0,7.0,5,1
1066,1,1,176.0,3,11.0,2.0,5,2.0,10.0,5,1
1067,1,2,843.0,25,11.0,2.0,5,2.0,10.0,5,1
1068,1,1,502.0,5,12.0,2.0,5,3.0,9.0,5,0
1069,0,1,92.0,35,12.0,2.0,5,3.0,9.0,5,0
1070,0,2,0.0,23,12.0,2.0,5,3.0,9.0,5,0
1071,0,3,488.0,10,3.0,9.0,5,12.0,2.0,5,1
1072,1,2,338.0,4,3.0,9.0,5,2.0,10.0,5,0
1073,0,4,767.0,30,2.0,10.0,5,3.0,9.0,5,1
1074,0,2,385.0,21,10.0,3.0,5,11.0,3.0,5,0
1075,1,1,467.0,18,8.0,5.0,5,8.0,5.0,5,0
1076,1,1,207.0,6,8.0,5.0,5,8.0,5.0,5,1
1077,1,2,163.0,5,8.0,5.0,5,8.0,5.0,5,1
1078,1,2,0.0,31,8.0,5.0,5,8.0,5.0,5,0
1079,1,3,338.0,27,8.0,5.0,5,8.0,5.0,5,0
1080,1,4,679.0,15,8.0,5.0,5,8.0,5.0,5,0
1081,0,3,707.0,23,7.0,6.0,10,5.0,7.0,10,1
1082,0,3,206.0,32,7.0,6.0,10,5.0,7.0,10,1
1083,1,1,458.0,10,10.0,4.0,10,2.0,10.0,5,1
1084,1,2,833.0,32,2.0,10.0,5,10.0,4.0,10,0
1085,1,2,1.0,5,10.0,4.0,10,2.0,10.0,5,1
1086,1,3,30.0,7,2.0,10.0,5,10.0,4.0,10,0
1087,1,3,694.0,14,5.0,7.0,10,8.0,5.0,10,1
1088,0,4,640.0,21,5.0,7.0,10,8.0,5.0,10,1
1089,1,2,546.0,23,9.0,4.0,10,8.0,5.0,10,1
1090,1,2,268.0,6,8.0,5.0,10,9.0,4.0,10,0
1091,1,1,591.0,16,9.0,4.0,5,4.0,8.0,5,1
1092,0,1,420.0,26,4.0,8.0,5,9.0,4.0,5,0
1093,0,2,613.0,22,9.0,4.0,5,4.0,8.0,5,1
1094,1,3,243.0,21,9.0,4.0,5,4.0,8.0,5,1
1095,1,2,1.0,3,7.0,6.0,10,10.0,3.0,10,1
1096,1,3,463.0,3,10.0,3.0,10,7.0,6.0,10,0
1097,1,4,652.0,16,10.0,3.0,10,7.0,6.0,10,0
1098,1,1,728.0,17,7.0,6.0,5,8.0,5.0,5,1
1099,1,2,837.0,3,8.0,5.0,5,7.0,6.0,5,0
1100,1,3,707.0,18,8.0,5.0,5,7.0,6.0,5,0
1101,0,3,181.0,10,7.0,6.0,5,8.0,5.0,5,1
1102,1,4,720.0,13,8.0,5.0,5,7.0,6.0,5,0
1103,1,1,647.0,33,4.0,8.0,5,8.0,5.0,5,0
1104,1,2,576.0,6,4.0,8.0,5,8.0,5.0,5,0
1105,1,2,87.0,19,8.0,5.0,5,4.0,8.0,5,1
1106,0,1,547.0,7,8.0,5.0,10,7.0,6.0,10,1
1107,1,1,83.0,5,8.0,5.0,10,7.0,6.0,10,1
1108,0,2,108.0,22,8.0,5.0,10,7.0,6.0,10,1
1109,1,4,777.0,14,8.0,5.0,10,7.0,6.0,10,1
1110,0,2,0.0,30,6.0,7.0,5,5.0,7.0,10,1
1111,0,4,811.0,19,5.0,7.0,10,6.0,7.0,5,0
1112,0,1,570.0,16,6.0,6.0,5,5.0,7.0,5,0
1113,1,3,606.0,30,5.0,7.0,5,6.0,6.0,5,1
1114,1,3,300.0,9,5.0,7.0,5,6.0,6.0,5,1
1115,1,4,140.0,26,6.0,6.0,5,5.0,7.0,5,0
1116,1,2,896.0,10,6.0,6.0,5,4.0,8.0,5,1
1117,1,2,282.0,9,6.0,6.0,5,4.0,8.0,5,1
1118,1,4,894.0,27,6.0,6.0,5,4.0,8.0,5,1
1119,1,1,406.0,10,5.0,7.0,10,5.0,7.0,10,0
1120,1,2,725.0,28,5.0,7.0,10,5.0,7.0,10,1
1121,1,2,26.0,19,5.0,7.0,10,5.0,7.0,10,1
1122,1,4,847.0,27,5.0,7.0,10,5.0,7.0,10,0
