,Convert,Play Number,Period Number,Offense Points,Defense Points,Distance,Spot,Play Type,Drive Number,Offense Wins,Offense Losses,Offense Conference Rank,Defense Wins,Defense Losses,Defense Conference Rank
316,True,72,2,14,0,13.0,30,1,9.0,7.0,6.0,5,8.0,5.0,5
317,True,168,4,17,28,1.0,28,1,19.0,8.0,5.0,5,7.0,6.0,5
318,False,114,3,10,0,1.0,1,1,16.0,8.0,5.0,10,5.0,7.0,5
319,True,134,4,0,17,1.0,54,1,19.0,5.0,7.0,5,8.0,5.0,10
320,True,152,4,0,17,1.0,64,1,21.0,5.0,7.0,5,8.0,5.0,10
321,False,45,2,0,14,1.0,38,1,6.0,4.0,8.0,10,9.0,4.0,10
322,True,54,2,14,0,3.0,25,1,7.0,9.0,4.0,10,4.0,8.0,10
323,False,130,4,0,31,1.0,7,1,18.0,4.0,8.0,10,9.0,4.0,10
324,False,184,4,7,38,1.0,1,1,22.0,4.0,8.0,10,9.0,4.0,10
325,True,65,2,0,7,1.0,29,1,9.0,0.0,10.0,0,8.0,5.0,10
326,False,84,2,14,0,1.0,64,1,12.0,8.0,5.0,10,0.0,10.0,0
327,True,213,4,26,41,1.0,30,1,26.0,0.0,10.0,0,8.0,5.0,5
328,True,29,1,3,0,1.0,1,1,4.0,8.0,5.0,10,3.0,9.0,5
329,True,73,2,7,24,1.0,28,1,11.0,3.0,9.0,5,8.0,5.0,10
330,False,129,4,17,34,1.0,61,1,19.0,3.0,9.0,5,8.0,5.0,10
331,True,143,4,17,37,1.0,37,1,21.0,3.0,9.0,5,8.0,5.0,10
332,True,5,1,0,0,1.0,51,1,1.0,0.0,10.0,0,6.0,7.0,5
333,True,66,2,3,0,1.0,13,1,12.0,9.0,4.0,10,7.0,6.0,5
334,False,70,2,3,10,1.0,29,1,9.0,7.0,6.0,5,7.0,6.0,10
335,False,94,3,17,17,1.0,1,1,14.0,9.0,4.0,10,7.0,6.0,10
336,False,163,4,21,40,4.0,77,1,23.0,8.0,6.0,5,10.0,4.0,10
337,True,187,4,21,42,1.0,6,1,25.0,8.0,6.0,5,10.0,4.0,10
338,True,137,4,14,28,1.0,6,1,20.0,2.0,10.0,10,5.0,7.0,5
339,True,142,4,14,28,1.0,1,1,20.0,2.0,10.0,10,5.0,7.0,5
340,True,166,4,21,28,2.0,77,1,24.0,2.0,10.0,10,5.0,7.0,5
341,True,35,1,0,7,1.0,4,1,7.0,6.0,7.0,10,9.0,5.0,5
342,False,84,2,7,14,2.0,18,1,13.0,6.0,7.0,10,9.0,5.0,5
343,False,141,4,21,17,1.0,1,1,20.0,9.0,5.0,5,6.0,7.0,10
344,False,78,2,0,9,5.0,40,1,11.0,4.0,8.0,5,9.0,4.0,10
345,False,176,4,16,8,5.0,31,1,29.0,9.0,4.0,10,4.0,8.0,5
346,True,30,1,0,0,1.0,31,1,4.0,10.0,3.0,10,12.0,1.0,5
347,False,181,4,26,37,18.0,39,1,28.0,10.0,3.0,10,12.0,1.0,5
348,True,136,3,38,3,3.0,23,1,23.0,11.0,2.0,10,5.0,7.0,5
349,False,162,4,45,3,6.0,35,1,27.0,11.0,2.0,10,5.0,7.0,5
350,False,171,4,45,3,8.0,55,1,29.0,11.0,2.0,10,5.0,7.0,5
351,True,42,2,7,3,1.0,30,1,6.0,9.0,4.0,10,9.0,4.0,10
352,True,112,3,10,14,2.0,20,1,18.0,9.0,4.0,10,9.0,4.0,10
353,True,132,4,14,17,1.0,30,1,21.0,9.0,4.0,10,9.0,4.0,10
354,True,11,1,0,0,1.0,34,1,1.0,4.0,8.0,10,8.0,5.0,5
355,False,52,2,3,7,1.0,30,1,5.0,4.0,8.0,10,8.0,5.0,5
356,True,62,2,7,3,5.0,36,1,8.0,8.0,5.0,5,4.0,8.0,10
357,True,79,2,3,10,1.0,1,1,9.0,4.0,8.0,10,8.0,5.0,5
358,True,15,1,0,0,1.0,24,1,2.0,0.0,10.0,0,7.0,6.0,10
359,True,144,4,16,13,1.0,61,1,15.0,7.0,6.0,10,0.0,10.0,0
360,True,45,1,10,7,1.0,44,1,8.0,4.0,8.0,5,7.0,6.0,5
361,False,49,1,10,7,2.0,35,1,8.0,4.0,8.0,5,7.0,6.0,5
362,True,185,4,20,34,2.0,2,1,24.0,7.0,6.0,5,4.0,8.0,5
363,True,135,3,21,37,4.0,72,1,23.0,4.0,8.0,5,6.0,6.0,5
364,False,155,4,21,37,3.0,42,1,25.0,4.0,8.0,5,6.0,6.0,5
365,False,192,4,44,27,2.0,6,1,32.0,6.0,6.0,5,4.0,8.0,5
366,False,150,4,10,16,6.0,60,1,21.0,6.0,6.0,5,5.0,7.0,10
367,False,153,4,30,6,9.0,12,1,16.0,13.0,1.0,10,5.0,7.0,10
368,False,177,4,41,23,3.0,34,1,25.0,7.0,6.0,10,4.0,8.0,10
369,True,113,3,49,7,1.0,52,1,16.0,11.0,2.0,10,0.0,10.0,0
370,True,119,3,49,7,1.0,18,1,16.0,11.0,2.0,10,0.0,10.0,0
371,False,131,4,7,56,5.0,37,1,17.0,0.0,10.0,0,11.0,2.0,10
372,True,164,4,7,56,2.0,16,1,21.0,0.0,10.0,0,11.0,2.0,10
373,True,111,3,24,3,2.0,30,1,11.0,12.0,1.0,10,10.0,3.0,5
374,False,147,4,10,38,1.0,49,1,16.0,10.0,3.0,5,12.0,1.0,10
375,True,160,4,45,10,1.0,38,1,19.0,12.0,1.0,10,10.0,3.0,5
376,True,166,4,45,10,1.0,1,1,19.0,12.0,1.0,10,10.0,3.0,5
377,False,186,4,33,34,12.0,63,1,27.0,5.0,7.0,5,3.0,9.0,5
378,False,60,2,14,0,4.0,37,1,9.0,2.0,10.0,5,4.0,8.0,5
379,False,126,3,17,3,2.0,29,1,18.0,2.0,10.0,5,4.0,8.0,5
380,False,11,1,0,0,2.0,40,1,2.0,13.0,0.0,5,8.0,5.0,5
381,False,28,1,0,7,20.0,90,1,5.0,8.0,5.0,5,13.0,0.0,5
382,False,93,2,16,9,7.0,59,1,14.0,8.0,5.0,5,13.0,0.0,5
383,True,133,4,16,16,1.0,1,1,19.0,13.0,0.0,5,8.0,5.0,5
384,True,108,3,3,12,1.0,42,1,13.0,3.0,9.0,5,5.0,7.0,5
385,False,120,4,3,12,3.0,48,1,15.0,3.0,9.0,5,5.0,7.0,5
386,True,124,4,12,3,2.0,33,1,16.0,5.0,7.0,5,3.0,9.0,5
387,True,12,1,0,0,1.0,20,1,2.0,8.0,5.0,5,8.0,5.0,10
388,True,26,1,0,3,1.0,30,1,3.0,8.0,5.0,10,8.0,5.0,5
389,True,148,4,17,28,1.0,71,1,18.0,2.0,10.0,5,3.0,9.0,5
390,True,6,1,0,0,2.0,18,1,1.0,2.0,10.0,5,0.0,10.0,0
391,True,20,1,3,0,1.0,7,1,3.0,2.0,10.0,5,0.0,10.0,0
392,True,150,4,9,43,2.0,38,1,23.0,0.0,10.0,0,2.0,10.0,5
393,True,158,4,41,7,2.0,34,1,19.0,9.0,4.0,5,0.0,10.0,0
394,False,162,4,41,7,3.0,8,1,19.0,9.0,4.0,5,0.0,10.0,0
395,True,5,1,0,0,10.0,70,1,1.0,1.0,11.0,5,2.0,10.0,5
396,False,101,3,21,10,6.0,27,1,13.0,5.0,7.0,10,8.0,5.0,10
397,False,60,2,7,3,1.0,1,1,5.0,11.0,3.0,10,5.0,7.0,5
398,False,113,3,9,14,1.0,5,1,12.0,5.0,7.0,5,11.0,3.0,10
399,True,136,4,34,14,1.0,8,1,16.0,12.0,2.0,5,4.0,8.0,5
400,True,145,4,14,41,1.0,36,1,17.0,4.0,8.0,5,12.0,2.0,5
401,True,152,4,14,41,5.0,10,1,17.0,4.0,8.0,5,12.0,2.0,5
402,True,157,4,14,41,2.0,2,1,17.0,4.0,8.0,5,12.0,2.0,5
403,True,22,1,0,0,1.0,46,1,4.0,7.0,6.0,5,9.0,4.0,10
404,False,73,2,0,14,7.0,36,1,10.0,7.0,6.0,5,9.0,4.0,10
405,False,82,2,16,13,1.0,18,1,12.0,4.0,8.0,10,7.0,6.0,5
406,True,177,4,36,31,1.0,26,1,23.0,7.0,6.0,5,4.0,8.0,10
407,True,71,2,0,5,1.0,14,1,8.0,8.0,5.0,5,8.0,6.0,5
408,False,90,3,5,3,1.0,44,1,11.0,8.0,6.0,5,8.0,5.0,5
409,True,141,4,18,20,1.0,53,1,17.0,8.0,6.0,5,8.0,5.0,5
410,False,158,4,17,20,1.0,40,1,23.0,7.0,6.0,10,8.0,5.0,10
411,False,38,1,3,0,1.0,20,1,6.0,5.0,7.0,10,4.0,8.0,10
412,False,55,2,0,3,9.0,39,1,9.0,4.0,8.0,10,5.0,7.0,10
413,False,65,2,14,10,11.0,13,1,12.0,8.0,5.0,5,9.0,5.0,5
414,False,53,2,0,14,3.0,36,1,7.0,3.0,9.0,5,6.0,7.0,5
415,True,67,2,0,21,1.0,59,1,9.0,3.0,9.0,5,6.0,7.0,5
416,False,149,4,0,35,9.0,30,1,19.0,3.0,9.0,5,6.0,7.0,5
417,True,42,1,7,7,1.0,43,1,6.0,9.0,4.0,10,5.0,7.0,10
418,True,162,4,14,32,1.0,69,1,24.0,5.0,7.0,10,9.0,4.0,10
419,True,9,1,0,0,1.0,56,1,2.0,13.0,1.0,10,9.0,4.0,10
420,True,19,1,0,0,1.0,61,1,3.0,9.0,4.0,10,13.0,1.0,10
421,True,138,4,17,24,1.0,40,1,23.0,13.0,1.0,10,9.0,4.0,10
422,False,185,4,30,31,1.0,32,1,29.0,13.0,1.0,10,9.0,4.0,10
423,False,97,3,7,17,5.0,46,1,15.0,6.0,6.0,5,7.0,7.0,5
424,False,189,4,20,17,20.0,30,1,31.0,6.0,6.0,5,7.0,7.0,5
425,True,199,4,29,42,7.0,74,1,30.0,3.0,9.0,10,9.0,4.0,10
426,True,64,2,14,3,1.0,25,1,8.0,5.0,7.0,10,6.0,6.0,5
427,True,141,3,17,35,1.0,1,1,16.0,6.0,6.0,5,5.0,7.0,10
428,True,185,4,42,37,2.0,58,1,21.0,5.0,7.0,10,6.0,6.0,5
429,True,156,4,3,41,1.0,71,1,24.0,2.0,10.0,5,7.0,6.0,10
430,True,50,2,10,3,1.0,1,1,6.0,8.0,5.0,10,4.0,8.0,10
431,True,120,3,10,27,1.0,27,1,17.0,4.0,8.0,10,8.0,5.0,10
432,False,36,1,0,7,16.0,70,1,4.0,0.0,5.0,10,7.0,6.0,10
433,True,89,3,7,17,1.0,2,1,11.0,0.0,5.0,10,7.0,6.0,10
434,True,118,3,0,19,1.0,58,1,21.0,3.0,9.0,10,7.0,6.0,10
435,True,120,3,10,28,1.0,45,1,17.0,9.0,4.0,10,10.0,4.0,10
436,True,126,3,20,35,1.0,32,1,18.0,5.0,7.0,5,7.0,6.0,5
437,True,75,2,7,17,3.0,46,1,12.0,4.0,8.0,5,3.0,9.0,5
438,True,110,3,10,17,1.0,25,1,16.0,4.0,8.0,5,3.0,9.0,5
439,True,122,3,13,17,1.0,12,1,18.0,4.0,8.0,5,3.0,9.0,5
440,False,59,2,3,21,1.0,73,1,6.0,6.0,7.0,10,8.0,5.0,10
441,True,190,4,41,10,5.0,47,1,23.0,8.0,5.0,10,6.0,7.0,10
442,False,31,1,0,7,1.0,39,1,4.0,7.0,6.0,5,4.0,8.0,10
443,True,121,3,21,14,1.0,12,1,14.0,7.0,6.0,5,4.0,8.0,10
444,True,186,4,38,21,1.0,30,1,22.0,7.0,6.0,5,4.0,8.0,10
445,True,41,2,7,3,1.0,11,1,7.0,10.0,3.0,10,7.0,6.0,10
446,False,73,2,17,24,6.0,30,1,10.0,4.0,8.0,5,0.0,10.0,0
447,True,165,4,45,24,12.0,69,1,18.0,9.0,4.0,10,8.0,5.0,5
448,True,170,4,45,24,1.0,21,1,18.0,9.0,4.0,10,8.0,5.0,5
449,False,95,2,3,21,2.0,44,1,14.0,11.0,2.0,5,12.0,2.0,10
450,False,83,2,21,14,1.0,31,1,11.0,11.0,2.0,10,5.0,7.0,10
451,False,98,3,14,21,2.0,52,1,14.0,5.0,7.0,10,11.0,2.0,10
452,False,35,1,6,14,4.0,35,1,4.0,1.0,11.0,5,10.0,3.0,5
453,True,70,2,28,20,1.0,19,1,9.0,10.0,3.0,5,1.0,11.0,5
454,False,173,4,77,20,19.0,27,1,26.0,10.0,3.0,5,1.0,11.0,5
455,False,142,4,38,0,1.0,28,1,25.0,8.0,5.0,10,0.0,10.0,0
456,True,7,1,0,0,1.0,51,1,1.0,2.0,10.0,5,2.0,10.0,5
457,False,190,4,45,17,8.0,30,1,28.0,2.0,10.0,5,2.0,10.0,5
458,False,60,2,10,3,1.0,1,1,8.0,7.0,6.0,10,4.0,8.0,5
459,True,116,3,16,24,1.0,68,1,13.0,9.0,4.0,10,3.0,9.0,10
460,False,149,4,17,21,3.0,53,1,17.0,3.0,9.0,5,4.0,8.0,10
461,True,158,4,21,17,1.0,16,1,18.0,4.0,8.0,10,3.0,9.0,5
462,True,149,4,3,52,1.0,45,1,22.0,5.0,7.0,10,12.0,1.0,10
463,False,164,4,13,41,1.0,51,1,29.0,4.0,8.0,5,5.0,7.0,5
464,False,189,4,13,58,1.0,27,1,34.0,4.0,8.0,5,5.0,7.0,5
465,True,72,2,7,13,1.0,4,1,9.0,5.0,7.0,5,3.0,9.0,5
466,True,120,3,21,16,1.0,1,1,17.0,5.0,7.0,5,3.0,9.0,5
467,True,130,3,28,16,2.0,6,1,18.0,5.0,7.0,5,3.0,9.0,5
468,False,101,3,20,28,15.0,67,1,11.0,0.0,10.0,0,11.0,3.0,5
469,True,88,3,0,17,1.0,1,1,13.0,8.0,5.0,10,8.0,5.0,5
470,True,53,2,7,7,1.0,22,1,6.0,5.0,7.0,10,0.0,12.0,10
471,False,68,2,3,7,8.0,13,1,7.0,4.0,8.0,5,9.0,4.0,10
472,True,137,4,3,24,1.0,49,1,17.0,4.0,8.0,5,9.0,4.0,10
473,True,146,4,3,24,1.0,5,1,17.0,4.0,8.0,5,9.0,4.0,10
474,False,163,4,3,27,2.0,18,1,19.0,4.0,8.0,5,9.0,4.0,10
475,False,12,1,0,0,2.0,2,1,1.0,6.0,6.0,5,4.0,8.0,5
476,True,43,2,0,7,2.0,38,1,7.0,4.0,8.0,5,6.0,6.0,5
477,False,151,4,38,10,1.0,24,1,20.0,6.0,6.0,5,4.0,8.0,5
478,False,100,3,0,10,1.0,7,1,16.0,5.0,7.0,5,7.0,6.0,5
479,False,58,2,0,14,2.0,45,1,8.0,8.0,5.0,5,12.0,1.0,5
480,False,180,4,38,3,5.0,5,1,25.0,12.0,1.0,5,8.0,5.0,5
481,False,50,2,7,7,5.0,29,1,9.0,8.0,5.0,10,9.0,4.0,10
482,True,105,3,20,21,1.0,52,1,17.0,13.0,0.0,5,9.0,4.0,10
483,True,119,3,27,0,1.0,32,1,18.0,10.0,3.0,5,3.0,9.0,5
484,False,115,3,0,14,5.0,32,1,20.0,7.0,6.0,10,12.0,2.0,10
485,True,159,4,14,7,1.0,46,1,27.0,12.0,2.0,10,7.0,6.0,10
486,False,10,1,0,0,4.0,32,1,1.0,5.0,7.0,10,13.0,1.0,10
487,True,18,1,0,0,1.0,6,1,2.0,13.0,1.0,10,5.0,7.0,10
488,True,103,3,14,0,1.0,26,1,12.0,13.0,1.0,10,5.0,7.0,10
489,True,123,3,17,7,1.0,56,1,14.0,13.0,1.0,10,5.0,7.0,10
490,False,20,1,0,7,7.0,32,1,3.0,4.0,8.0,10,12.0,2.0,10
491,True,105,2,7,35,1.0,4,1,13.0,4.0,8.0,10,12.0,2.0,10
492,True,118,3,35,14,1.0,3,1,15.0,12.0,2.0,10,4.0,8.0,10
493,True,128,3,42,14,1.0,73,1,17.0,12.0,2.0,10,4.0,8.0,10
494,True,34,1,0,0,1.0,8,1,3.0,6.0,6.0,5,3.0,9.0,5
495,True,92,3,7,7,1.0,29,1,9.0,3.0,9.0,5,6.0,6.0,5
496,True,55,2,3,19,1.0,70,1,8.0,7.0,6.0,5,7.0,7.0,5
497,True,61,2,3,19,1.0,18,1,8.0,7.0,6.0,5,7.0,7.0,5
498,True,141,4,21,3,1.0,1,1,20.0,4.0,8.0,10,2.0,11.0,10
499,False,168,4,28,3,7.0,31,1,24.0,4.0,8.0,10,2.0,11.0,10
500,True,109,3,17,10,1.0,8,1,17.0,4.0,8.0,5,1.0,11.0,5
501,True,133,4,14,27,1.0,1,1,17.0,5.0,7.0,5,7.0,6.0,5
502,True,13,1,0,0,2.0,33,1,2.0,9.0,4.0,10,4.0,8.0,10
503,False,41,2,0,0,3.0,30,1,4.0,9.0,4.0,10,4.0,8.0,10
504,False,27,1,0,7,1.0,39,1,3.0,2.0,10.0,5,7.0,6.0,5
505,False,39,2,0,7,6.0,88,1,5.0,2.0,10.0,5,7.0,6.0,5
506,False,77,2,0,21,1.0,1,1,10.0,2.0,10.0,5,7.0,6.0,5
507,False,122,3,28,7,2.0,26,1,16.0,7.0,6.0,5,2.0,10.0,5
508,False,181,4,14,49,7.0,23,1,23.0,2.0,10.0,5,7.0,6.0,5
509,True,24,1,7,0,1.0,6,1,4.0,2.0,10.0,10,8.0,5.0,10
510,False,44,1,14,7,1.0,71,1,5.0,11.0,2.0,10,5.0,7.0,10
511,True,55,2,14,14,1.0,38,1,7.0,11.0,2.0,10,5.0,7.0,10
512,True,93,2,14,31,1.0,60,1,12.0,5.0,7.0,10,11.0,2.0,10
513,True,117,3,14,38,1.0,57,1,15.0,5.0,7.0,10,11.0,2.0,10
514,True,123,3,14,38,3.0,27,1,15.0,5.0,7.0,10,11.0,2.0,10
515,True,156,4,45,21,1.0,1,1,18.0,11.0,2.0,10,5.0,7.0,10
516,True,172,4,21,58,2.0,34,1,21.0,5.0,7.0,10,11.0,2.0,10
517,True,106,3,10,21,1.0,1,1,16.0,5.0,7.0,5,4.0,8.0,5
518,False,115,3,21,17,1.0,29,1,17.0,4.0,8.0,5,5.0,7.0,5
519,True,128,3,21,17,1.0,31,1,19.0,4.0,8.0,5,5.0,7.0,5
520,True,173,4,21,24,9.0,62,1,26.0,4.0,8.0,5,5.0,7.0,5
521,True,124,3,3,14,1.0,6,1,21.0,2.0,10.0,5,5.0,7.0,5
522,False,39,1,7,0,1.0,36,1,5.0,9.0,4.0,10,7.0,6.0,10
523,False,127,3,31,13,15.0,71,1,18.0,9.0,4.0,10,7.0,6.0,10
524,True,153,4,22,34,2.0,82,1,21.0,7.0,6.0,10,9.0,4.0,10
525,False,169,4,34,29,2.0,77,1,23.0,9.0,4.0,10,7.0,6.0,10
526,False,152,4,13,16,1.0,21,1,21.0,9.0,4.0,10,9.0,4.0,10
527,True,155,4,13,7,1.0,38,1,26.0,7.0,6.0,10,3.0,9.0,10
528,True,119,3,17,21,1.0,11,1,14.0,7.0,6.0,10,9.0,4.0,10
529,False,169,4,31,24,1.0,35,1,18.0,7.0,6.0,10,9.0,4.0,10
530,False,167,4,52,10,4.0,29,1,18.0,10.0,4.0,10,9.0,4.0,10
531,False,156,4,45,10,3.0,23,1,23.0,3.0,9.0,5,0.0,10.0,0
532,True,27,1,7,0,1.0,1,1,5.0,4.0,8.0,5,4.0,8.0,5
533,False,63,2,0,14,7.0,30,1,8.0,4.0,8.0,5,4.0,8.0,5
534,True,103,3,21,0,2.0,27,1,15.0,4.0,8.0,5,4.0,8.0,5
535,False,169,4,0,24,7.0,37,1,24.0,4.0,8.0,5,4.0,8.0,5
536,False,42,1,7,14,4.0,34,1,6.0,6.0,7.0,10,9.0,5.0,10
537,True,60,2,21,14,1.0,36,1,8.0,9.0,5.0,10,6.0,7.0,10
538,True,102,3,21,17,4.0,59,1,15.0,9.0,5.0,10,6.0,7.0,10
539,False,18,1,0,0,1.0,10,1,1.0,5.0,7.0,5,1.0,11.0,5
540,False,59,2,0,14,1.0,24,1,7.0,1.0,11.0,5,5.0,7.0,5
541,True,19,1,0,0,1.0,22,1,2.0,7.0,6.0,5,5.0,7.0,10
542,True,130,3,28,7,8.0,67,1,18.0,7.0,6.0,5,5.0,7.0,10
543,False,178,4,28,21,1.0,10,1,24.0,7.0,6.0,5,5.0,7.0,10
544,False,14,1,0,0,1.0,1,1,2.0,9.0,4.0,10,4.0,8.0,10
545,True,21,1,0,0,1.0,60,1,3.0,4.0,8.0,10,11.0,2.0,10
546,True,53,2,0,0,1.0,1,1,6.0,11.0,2.0,10,4.0,8.0,10
547,True,151,4,20,6,1.0,39,1,17.0,11.0,2.0,10,4.0,8.0,10
548,True,7,1,0,0,1.0,40,1,1.0,10.0,3.0,10,12.0,1.0,10
549,False,197,4,10,44,14.0,26,1,25.0,10.0,3.0,10,12.0,1.0,10
550,True,27,1,0,7,1.0,41,1,4.0,5.0,7.0,5,7.0,6.0,5
551,True,72,2,14,14,19.0,89,1,8.0,5.0,7.0,5,7.0,6.0,5
552,False,162,4,27,24,1.0,2,1,18.0,5.0,7.0,5,7.0,6.0,5
553,False,149,4,9,13,7.0,79,1,22.0,6.0,7.0,5,5.0,7.0,10
554,False,154,4,13,9,2.0,19,1,23.0,5.0,7.0,10,6.0,7.0,5
555,True,23,1,0,0,1.0,35,1,4.0,11.0,2.0,5,2.0,10.0,5
556,True,22,1,0,3,1.0,57,1,3.0,3.0,9.0,5,12.0,2.0,5
557,False,135,4,0,17,5.0,28,1,16.0,3.0,9.0,5,12.0,2.0,5
558,True,167,4,31,0,2.0,53,1,21.0,12.0,2.0,5,3.0,9.0,5
559,True,71,2,0,23,1.0,53,1,10.0,2.0,10.0,5,3.0,9.0,5
560,False,95,3,23,7,1.0,39,1,14.0,3.0,9.0,5,2.0,10.0,5
561,True,99,3,7,23,1.0,52,1,15.0,2.0,10.0,5,3.0,9.0,5
562,True,158,4,13,37,1.0,72,1,23.0,2.0,10.0,5,3.0,9.0,5
563,True,154,3,35,21,1.0,36,1,20.0,11.0,3.0,5,10.0,3.0,5
564,False,199,4,63,28,5.0,24,1,27.0,11.0,3.0,5,10.0,3.0,5
565,True,38,1,3,10,2.0,2,1,5.0,8.0,5.0,5,8.0,5.0,5
566,True,54,2,10,10,1.0,33,1,7.0,8.0,5.0,5,8.0,5.0,5
567,False,60,2,10,10,1.0,1,1,7.0,8.0,5.0,5,8.0,5.0,5
568,False,127,3,20,23,3.0,37,1,15.0,8.0,5.0,5,8.0,5.0,5
569,True,167,4,20,33,1.0,50,1,22.0,8.0,5.0,5,8.0,5.0,5
570,True,181,4,33,27,1.0,34,1,23.0,8.0,5.0,5,8.0,5.0,5
571,False,15,1,0,0,1.0,1,1,2.0,5.0,7.0,10,7.0,6.0,10
572,True,160,4,13,14,1.0,70,1,25.0,5.0,7.0,10,7.0,6.0,10
573,True,85,2,10,3,1.0,1,1,10.0,10.0,4.0,10,2.0,10.0,5
574,True,132,4,6,27,3.0,46,1,17.0,2.0,10.0,5,10.0,4.0,10
575,True,72,2,14,0,1.0,51,1,10.0,5.0,7.0,10,8.0,5.0,10
576,True,109,3,24,0,1.0,9,1,14.0,5.0,7.0,10,8.0,5.0,10
577,True,111,3,17,10,2.0,45,1,17.0,9.0,4.0,10,8.0,5.0,10
578,True,145,4,10,24,1.0,19,1,20.0,8.0,5.0,10,9.0,4.0,10
579,False,160,4,24,17,1.0,46,1,21.0,9.0,4.0,10,8.0,5.0,10
580,True,27,1,0,3,2.0,30,1,4.0,8.0,5.0,5,7.0,6.0,5
581,True,150,4,27,10,1.0,31,1,20.0,8.0,5.0,5,7.0,6.0,5
582,False,110,3,20,3,14.0,73,1,17.0,4.0,8.0,5,8.0,5.0,5
583,True,188,4,45,20,1.0,37,1,31.0,8.0,5.0,5,4.0,8.0,5
584,False,64,2,0,3,1.0,47,1,9.0,7.0,6.0,10,8.0,5.0,10
585,True,25,1,0,0,1.0,2,1,4.0,6.0,7.0,5,5.0,7.0,10
586,True,46,1,0,7,1.0,59,1,7.0,5.0,7.0,10,6.0,7.0,5
587,True,85,2,14,14,1.0,29,1,14.0,5.0,7.0,10,6.0,7.0,5
588,True,61,2,3,10,1.0,1,1,7.0,5.0,7.0,10,5.0,7.0,10
589,True,136,4,20,19,1.0,55,1,20.0,5.0,7.0,10,5.0,7.0,10
590,False,176,4,25,20,4.0,90,1,25.0,5.0,7.0,10,5.0,7.0,10
591,True,9,1,0,0,1.0,54,1,2.0,4.0,8.0,10,2.0,10.0,10
592,True,128,3,28,3,1.0,32,1,14.0,4.0,8.0,10,2.0,10.0,10
593,True,17,1,0,0,1.0,85,1,3.0,4.0,8.0,5,10.0,3.0,5
594,True,73,2,7,3,1.0,20,1,8.0,10.0,3.0,5,4.0,8.0,5
595,False,163,4,3,21,32.0,41,1,19.0,4.0,8.0,5,10.0,3.0,5
596,False,172,4,32,45,1.0,42,1,22.0,2.0,10.0,5,7.0,6.0,5
597,True,180,4,45,32,1.0,57,1,23.0,7.0,6.0,5,2.0,10.0,5
598,True,50,2,0,14,1.0,17,1,9.0,5.0,7.0,5,8.0,5.0,5
599,False,128,4,17,14,1.0,31,1,22.0,8.0,5.0,5,5.0,7.0,5
600,False,163,4,24,14,2.0,35,1,28.0,8.0,5.0,5,5.0,7.0,5
601,False,170,4,14,24,10.0,50,1,29.0,5.0,7.0,5,8.0,5.0,5
602,False,166,4,7,13,10.0,51,1,23.0,7.0,6.0,5,11.0,2.0,5
603,False,161,4,31,13,6.0,53,1,24.0,5.0,7.0,5,5.0,7.0,5
604,False,26,1,0,0,5.0,63,1,4.0,9.0,4.0,10,0.0,10.0,0
605,False,118,3,10,7,1.0,39,1,19.0,9.0,4.0,10,0.0,10.0,0
606,True,14,1,0,0,1.0,41,1,2.0,10.0,3.0,10,5.0,7.0,10
607,True,164,4,7,24,1.0,71,1,25.0,8.0,5.0,5,7.0,7.0,5
608,True,190,4,7,24,1.0,11,1,27.0,8.0,5.0,5,7.0,7.0,5
609,False,113,3,6,14,1.0,1,1,14.0,5.0,7.0,10,7.0,6.0,10
610,False,124,3,9,31,1.0,14,1,18.0,3.0,9.0,10,9.0,4.0,10
611,False,66,2,13,14,8.0,18,1,8.0,4.0,8.0,5,4.0,8.0,5
612,False,106,3,13,20,1.0,60,1,13.0,4.0,8.0,5,4.0,8.0,5
613,True,85,2,7,10,1.0,47,1,15.0,4.0,8.0,5,7.0,6.0,10
614,False,145,4,7,10,22.0,71,1,26.0,4.0,8.0,5,7.0,6.0,10
615,False,17,1,0,0,1.0,51,1,2.0,3.0,9.0,5,3.0,9.0,10
616,True,53,2,7,7,1.0,45,1,8.0,3.0,9.0,10,3.0,9.0,5
617,False,61,2,7,3,17.0,76,1,6.0,9.0,4.0,10,10.0,4.0,10
618,True,113,3,20,35,1.0,45,1,16.0,1.0,11.0,5,6.0,6.0,5
619,True,21,1,7,0,1.0,16,1,4.0,9.0,4.0,10,9.0,4.0,10
620,True,135,4,3,16,1.0,58,1,18.0,4.0,8.0,10,10.0,3.0,10
621,False,125,3,28,27,6.0,52,1,15.0,12.0,2.0,10,12.0,1.0,10
622,False,181,4,35,10,9.0,32,1,24.0,8.0,5.0,5,2.0,10.0,5
623,True,112,3,0,27,1.0,65,1,19.0,3.0,9.0,5,6.0,6.0,5
624,False,116,3,0,27,10.0,62,1,19.0,3.0,9.0,5,6.0,6.0,5
625,False,150,4,0,30,2.0,33,1,23.0,3.0,9.0,5,6.0,6.0,5
626,False,79,2,21,0,4.0,9,1,12.0,12.0,1.0,10,5.0,7.0,10
627,False,92,2,0,21,14.0,78,1,13.0,5.0,7.0,10,12.0,1.0,10
628,False,183,4,0,28,1.0,29,1,30.0,5.0,7.0,10,12.0,1.0,10
629,True,183,4,0,28,1.0,29,1,30.0,5.0,7.0,10,12.0,1.0,10
630,True,153,4,24,31,1.0,24,1,20.0,11.0,3.0,5,1.0,11.0,5
631,False,50,2,0,7,1.0,55,1,7.0,7.0,6.0,5,12.0,1.0,5
